"Geo_code","Geo_Label","Population","Year","Cohort","Eventname","Event_Label","Adjusted_Rate","OE_Ratio","Percentile","Short_label","cohort_web_label","Geo_Name"
"29","STATE",226608,2019,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",11292.95,1.01,63.4,,,"Nevada"
"07","STATE",344264,2011,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9101.72,0.94,44.2,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Connecticut"
"14","STATE",1278430,2011,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10103.43,1.04,78.8,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Illinois"
"28","STATE",197741,2011,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8915.71,0.92,40.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Nebraska"
"28","STATE",198252,2012,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8867.62,0.92,42.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Nebraska"
"14","STATE",1285704,2012,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10011.32,1.03,75,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Illinois"
"28","STATE",203850,2013,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8786.98,0.92,40.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Nebraska"
"28","STATE",209165,2014,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8873.02,0.93,40.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Nebraska"
"04","STATE",337115,2016,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10231.38,1,67.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Arkansas"
"07","STATE",339279,2012,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9099.27,0.94,46.1,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Connecticut"
"14","STATE",1309253,2013,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9879.6,1.04,76.9,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Illinois"
"28","STATE",214720,2015,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9333.7,0.96,50,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Nebraska"
"28","STATE",217675,2016,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9697.42,0.95,46.1,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Nebraska"
"14","STATE",1188641,2014,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9939.32,1.04,78.8,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Illinois"
"28","STATE",222474,2017,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9992.73,0.96,48,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Nebraska"
"28","STATE",225326,2018,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10422.33,0.97,51.9,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Nebraska"
"07","STATE",339780,2013,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9135.43,0.96,50,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Connecticut"
"14","STATE",1168643,2015,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9981.48,1.03,71.1,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Illinois"
"28","STATE",226108,2019,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10837.68,0.97,51.9,,,"Nebraska"
"27","STATE",113948,2011,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7571.12,0.78,9.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Montana"
"14","STATE",1185299,2016,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10533.24,1.03,78.8,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Illinois"
"27","STATE",116063,2012,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7496.59,0.77,9.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Montana"
"27","STATE",121716,2013,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7477.41,0.78,7.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Montana"
"02","STATE",56634,2014,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",6970.83,0.73,1.9,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Alaska"
"04","STATE",338966,2017,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10652.74,1.02,71.1,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Arkansas"
"07","STATE",341676,2014,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9192.36,0.96,53.8,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Connecticut"
"14","STATE",1172241,2017,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10764.84,1.03,76.9,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Illinois"
"27","STATE",123426,2014,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7457.17,0.78,7.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Montana"
"27","STATE",126291,2015,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7706.41,0.79,7.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Montana"
"14","STATE",1174587,2018,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",11197.47,1.04,80.7,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Illinois"
"27","STATE",125977,2016,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8260.97,0.81,7.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Montana"
"27","STATE",129439,2017,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8806.72,0.84,15.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Montana"
"07","STATE",340369,2015,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9486.1,0.98,55.7,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Connecticut"
"14","STATE",1171120,2019,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",11581.1,1.03,76.9,,,"Illinois"
"27","STATE",138427,2018,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8953.42,0.83,13.4,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Montana"
"27","STATE",142675,2019,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9163.72,0.82,9.6,,,"Montana"
"13","STATE",125148,2011,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8167.29,0.84,26.9,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Idaho"
"26","STATE",571299,2011,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9595.53,0.99,65.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Missouri"
"99","STATE",25661189,2011,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9719.94,1,,"Total Medicare Reimbursements","Price-adjusted Reimbursements","United States"
"99","STATE",25825378,2012,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9686.92,1,,"Total Medicare Reimbursements","Price-adjusted Reimbursements","United States"
"26","STATE",569095,2012,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9627.12,0.99,67.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Missouri"
"99","STATE",26138611,2013,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9541.42,1,,"Total Medicare Reimbursements","Price-adjusted Reimbursements","United States"
"99","STATE",26097945,2014,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9588.57,1,,"Total Medicare Reimbursements","Price-adjusted Reimbursements","United States"
"04","STATE",337563,2018,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",11073.13,1.03,76.9,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Arkansas"
"07","STATE",336550,2016,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9897.89,0.97,55.7,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Connecticut"
"13","STATE",126740,2012,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8165.36,0.84,23,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Idaho"
"26","STATE",574952,2013,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9456.85,0.99,67.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Missouri"
"99","STATE",26310812,2015,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9728.93,1,,"Total Medicare Reimbursements","Price-adjusted Reimbursements","United States"
"99","STATE",26560295,2016,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10183.97,1,,"Total Medicare Reimbursements","Price-adjusted Reimbursements","United States"
"26","STATE",573650,2014,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9567.41,1,67.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Missouri"
"99","STATE",26649457,2017,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10437.32,1,,"Total Medicare Reimbursements","Price-adjusted Reimbursements","United States"
"99","STATE",26636391,2018,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10786.39,1,,"Total Medicare Reimbursements","Price-adjusted Reimbursements","United States"
"13","STATE",132551,2013,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8196.64,0.86,25,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Idaho"
"26","STATE",571237,2015,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9750.49,1,65.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Missouri"
"99","STATE",26707061,2019,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",11218.1,1,,,,"United States"
"53","STATE",61062,2011,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7804.94,0.8,15.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Wyoming"
"26","STATE",561687,2016,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10123.99,0.99,61.5,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Missouri"
"53","STATE",63009,2012,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7883.25,0.81,15.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Wyoming"
"53","STATE",66860,2013,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7642.76,0.8,9.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Wyoming"
"07","STATE",335506,2017,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10218.66,0.98,55.7,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Connecticut"
"13","STATE",135364,2014,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8237.8,0.86,25,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Idaho"
"26","STATE",557894,2017,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10422.93,1,61.5,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Missouri"
"53","STATE",69253,2014,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7767.36,0.81,11.5,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Wyoming"
"53","STATE",71697,2015,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8145.11,0.84,15.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Wyoming"
"26","STATE",555053,2018,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10898.79,1.01,65.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Missouri"
"53","STATE",73494,2016,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8465.4,0.83,11.5,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Wyoming"
"53","STATE",76206,2017,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8757.34,0.84,13.4,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Wyoming"
"13","STATE",139543,2015,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8411.38,0.86,25,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Idaho"
"26","STATE",538564,2019,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",11333.9,1.01,65.3,,,"Missouri"
"53","STATE",79378,2018,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9152.58,0.85,15.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Wyoming"
"53","STATE",81913,2019,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9410.93,0.84,15.3,,,"Wyoming"
"25","STATE",315111,2011,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10684.28,1.1,92.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Mississippi"
"52","STATE",480415,2011,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8241.33,0.85,28.8,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Wisconsin"
"52","STATE",475343,2012,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8322.46,0.86,26.9,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Wisconsin"
"01","STATE",487604,2013,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9950.36,1.04,80.7,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Alabama"
"02","STATE",59648,2015,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7133.65,0.73,1.9,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Alaska"
"04","STATE",336428,2019,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",11533.23,1.03,75,,,"Arkansas"
"07","STATE",281994,2018,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10682.94,0.99,59.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Connecticut"
"13","STATE",144564,2016,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8898.57,0.87,26.9,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Idaho"
"25","STATE",316478,2012,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10746.73,1.11,92.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Mississippi"
"52","STATE",479398,2013,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8322.08,0.87,32.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Wisconsin"
"52","STATE",477100,2014,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8411.86,0.88,32.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Wisconsin"
"25","STATE",320947,2013,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10506.65,1.1,92.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Mississippi"
"52","STATE",467891,2015,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8696.42,0.89,32.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Wisconsin"
"52","STATE",464918,2016,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9013.07,0.89,32.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Wisconsin"
"13","STATE",153100,2017,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9156.85,0.88,21.1,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Idaho"
"25","STATE",326660,2014,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10540.43,1.1,92.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Mississippi"
"52","STATE",471986,2017,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9262.19,0.89,25,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Wisconsin"
"52","STATE",476165,2018,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9673.62,0.9,32.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Wisconsin"
"25","STATE",331705,2015,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10949.33,1.13,92.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Mississippi"
"52","STATE",470294,2019,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10030.66,0.89,26.9,,,"Wisconsin"
"51","STATE",199131,2011,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9904.73,1.02,71.1,"Total Medicare Reimbursements","Price-adjusted Reimbursements","West Virginia"
"07","STATE",269508,2019,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",11412.16,1.02,67.3,,,"Connecticut"
"13","STATE",158284,2018,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9429.1,0.87,19.2,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Idaho"
"25","STATE",333622,2016,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",11277.96,1.11,92.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Mississippi"
"51","STATE",199700,2012,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9941.86,1.03,71.1,"Total Medicare Reimbursements","Price-adjusted Reimbursements","West Virginia"
"51","STATE",201590,2013,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9872.38,1.03,75,"Total Medicare Reimbursements","Price-adjusted Reimbursements","West Virginia"
"25","STATE",336830,2017,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",11501.14,1.1,92.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Mississippi"
"51","STATE",199126,2014,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9826.39,1.02,71.1,"Total Medicare Reimbursements","Price-adjusted Reimbursements","West Virginia"
"51","STATE",203747,2015,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10179.38,1.05,80.7,"Total Medicare Reimbursements","Price-adjusted Reimbursements","West Virginia"
"13","STATE",162008,2019,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9603.49,0.86,19.2,,,"Idaho"
"25","STATE",337720,2018,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",12009.72,1.11,92.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Mississippi"
"51","STATE",206244,2016,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10485.22,1.03,76.9,"Total Medicare Reimbursements","Price-adjusted Reimbursements","West Virginia"
"51","STATE",202790,2017,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10829.77,1.04,80.7,"Total Medicare Reimbursements","Price-adjusted Reimbursements","West Virginia"
"25","STATE",340084,2019,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",12512.13,1.12,92.3,,,"Mississippi"
"51","STATE",199358,2018,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",11304.11,1.05,84.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","West Virginia"
"51","STATE",194589,2019,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",11857.32,1.06,84.6,,,"West Virginia"
"03","STATE",449419,2011,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9196.04,0.95,46.1,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Arizona"
"06","STATE",302208,2011,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8567.47,0.88,34.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Colorado"
"12","STATE",82718,2011,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",6953.96,0.72,1.9,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Hawaii"
"24","STATE",298937,2011,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7705.15,0.79,11.5,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Minnesota"
"50","STATE",539238,2011,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7847.08,0.81,17.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Washington"
"50","STATE",539620,2012,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7958.64,0.82,17.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Washington"
"24","STATE",286305,2012,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7788.06,0.8,13.4,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Minnesota"
"50","STATE",561611,2013,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7863.18,0.82,17.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Washington"
"50","STATE",577189,2014,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7796.22,0.81,13.4,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Washington"
"12","STATE",82352,2012,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7041.01,0.73,3.8,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Hawaii"
"24","STATE",274005,2013,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7828.33,0.82,15.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Minnesota"
"50","STATE",599636,2015,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7987.47,0.82,9.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Washington"
"50","STATE",612084,2016,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8489.89,0.83,15.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Washington"
"24","STATE",264592,2014,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8000.79,0.83,17.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Minnesota"
"50","STATE",629862,2017,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8675.86,0.83,9.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Washington"
"50","STATE",638304,2018,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8929.61,0.83,11.5,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Washington"
"06","STATE",310958,2012,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8551.72,0.88,34.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Colorado"
"12","STATE",83307,2013,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",6900.1,0.72,3.8,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Hawaii"
"24","STATE",257828,2015,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8250.43,0.85,19.2,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Minnesota"
"50","STATE",643939,2019,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9188.14,0.82,11.5,,,"Washington"
"49","STATE",744206,2011,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8730.38,0.9,36.5,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Virginia"
"24","STATE",243416,2016,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8766.99,0.86,19.2,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Minnesota"
"49","STATE",760423,2012,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8802.88,0.91,38.4,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Virginia"
"49","STATE",790259,2013,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8761,0.92,38.4,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Virginia"
